feat_1	feat_2	feat_3	feat_4	feat_5	feat_6	feat_7	feat_8	feat_9	feat_10	feat_11	feat_12	feat_13	feat_14	feat_15	feat_16	feat_17	feat_18	feat_19	feat_20	feat_21	feat_22	feat_23	feat_24	feat_25	feat_26	feat_27	feat_28	feat_29	feat_30	feat_31	feat_32	feat_33	feat_34	feat_35	feat_36	feat_37	feat_38	feat_39	feat_40	feat_41	feat_42	feat_43	feat_44	feat_45	feat_46	feat_47	feat_48	feat_49	feat_50	feat_51	feat_52	feat_53	feat_54	feat_55	feat_56	feat_57	feat_58	feat_59	feat_60	feat_61	feat_62	feat_63	feat_64	feat_65	feat_66	feat_67	feat_68	feat_69	feat_70	feat_71	feat_72	feat_73	feat_74	feat_75	feat_76	feat_77	feat_78	feat_79	feat_80	feat_81	feat_82	feat_83	feat_84	feat_85	feat_86	feat_87	feat_88	feat_89	feat_90	feat_91	feat_92	feat_93	target	id
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	1	0	0	0	1	0	0	0	0	1	0	0	0	0	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4	0	0	0	1	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	Class_8	"53326"
0	1	0	0	0	0	0	1	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	1	1	0	0	0	0	1	0	4	0	0	0	6	0	0	0	0	0	0	0	0	0	0	2	3	0	0	0	0	1	0	0	0	0	0	0	1	0	0	0	0	0	0	9	0	0	0	1	0	0	0	4	1	0	1	0	1	0	0	1	0	0	0	0	1	0	0	0	0	0	Class_8	"54628"
0	0	0	0	0	0	0	0	0	0	0	0	0	6	0	0	0	0	0	0	0	0	0	2	1	0	0	0	0	0	0	0	2	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	2	0	0	0	0	0	Class_2	"8137"
0	0	0	0	0	0	0	4	0	0	0	0	1	0	0	1	0	0	0	0	0	1	0	2	2	0	0	0	0	0	0	0	0	0	0	3	2	0	0	1	0	0	0	0	0	0	0	4	0	0	0	0	0	0	1	0	0	0	10	0	0	2	0	0	0	1	9	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	2	0	0	0	0	0	0	Class_9	"57643"
0	0	1	0	0	0	0	6	1	0	0	0	2	0	3	1	0	5	0	2	0	1	0	16	1	0	0	0	0	0	0	14	3	2	0	0	0	0	0	1	0	0	0	0	0	0	0	7	0	0	0	0	1	1	0	0	0	0	1	0	0	8	0	0	0	0	23	0	0	0	0	2	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	Class_3	"25750"
1	0	0	0	0	0	0	0	0	0	0	0	0	6	0	0	0	0	0	0	0	0	0	0	2	0	0	0	1	0	0	0	2	0	0	0	0	0	0	1	0	0	0	0	0	1	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	1	0	0	0	0	0	Class_2	"11743"
0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	1	0	0	0	0	0	0	0	3	0	0	0	0	0	0	0	1	3	0	0	2	1	0	0	1	0	0	0	0	0	0	0	3	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	6	0	0	2	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	Class_2	"9628"
0	0	1	0	0	0	0	1	1	5	0	0	0	0	0	1	0	0	0	3	0	0	0	1	1	0	0	0	1	0	0	0	0	0	0	0	4	1	0	2	3	0	0	0	0	0	0	0	0	0	0	1	2	1	1	0	0	0	0	0	0	4	0	1	0	0	0	0	2	1	3	0	0	0	0	0	0	1	0	0	0	0	1	0	3	0	0	0	0	4	0	0	0	Class_8	"52760"
0	1	4	3	0	1	1	1	0	0	1	0	3	2	0	11	2	0	1	6	0	11	3	9	1	0	0	2	1	0	1	4	1	1	8	0	0	10	42	0	0	1	0	14	4	1	2	1	6	9	1	0	0	19	1	3	3	4	0	1	0	3	0	0	1	1	2	0	0	9	0	1	1	0	0	1	0	0	2	0	1	1	3	0	6	1	3	1	1	8	0	1	0	Class_7	"46267"
0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	Class_3	"23065"
0	0	0	0	0	0	0	1	0	0	0	0	1	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	1	1	0	2	0	1	0	0	13	1	0	0	0	0	0	1	0	4	0	1	0	0	0	0	1	0	0	0	0	0	1	0	35	0	0	Class_9	"58606"
0	1	1	1	0	0	0	0	0	0	13	1	0	0	0	0	1	1	0	0	0	0	0	0	2	1	1	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	4	0	0	1	2	0	0	0	0	0	0	0	2	0	0	0	0	0	0	1	16	0	0	0	0	0	3	0	0	0	0	0	0	0	0	0	0	0	0	1	Class_6	"39095"
0	0	15	4	0	0	0	0	0	0	9	0	3	0	0	3	0	0	0	0	1	3	0	0	0	3	13	3	0	1	0	0	0	1	0	0	0	1	0	0	0	1	0	3	0	16	0	0	2	0	0	0	0	12	0	0	0	0	0	2	0	0	0	0	0	2	0	0	2	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	1	2	0	0	0	1	0	Class_6	"39524"
0	0	0	0	0	0	0	0	0	0	1	0	3	2	0	4	2	4	0	1	0	2	0	2	0	4	0	2	1	0	0	0	0	0	1	0	0	0	0	0	0	20	0	1	0	0	0	0	0	0	0	0	0	2	0	0	3	0	1	1	0	0	0	1	3	2	0	0	0	0	0	0	1	2	0	0	0	0	0	0	0	0	7	0	0	0	1	0	0	2	0	1	1	Class_6	"42489"
5	0	1	0	0	0	0	0	0	0	0	0	0	0	0	3	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	1	0	2	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	3	0	0	0	0	0	0	0	0	0	0	0	0	2	2	0	0	0	0	0	2	0	Class_2	"4046"
0	0	0	0	0	0	0	2	0	0	0	0	0	0	5	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	4	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	1	1	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	Class_3	"21457"
0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	1	1	0	0	0	1	0	0	0	2	0	0	0	0	0	0	0	0	1	1	0	0	0	0	0	2	0	1	0	0	1	0	0	0	0	0	0	3	1	0	0	0	1	0	0	0	0	0	0	0	0	4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	1	0	0	0	0	Class_6	"40863"
0	0	6	5	0	0	0	0	0	0	18	0	1	1	0	0	1	0	0	0	0	0	0	6	0	1	6	1	0	0	0	0	0	0	1	1	0	0	0	1	0	0	1	0	0	5	0	1	2	0	0	1	0	5	1	0	0	6	0	0	0	1	0	1	0	0	1	0	0	0	0	0	0	1	0	0	0	0	0	3	0	0	0	0	0	0	0	0	2	0	0	2	0	Class_6	"33055"
0	0	0	0	0	0	0	0	1	0	0	0	0	4	0	12	0	0	0	0	1	0	0	0	4	0	0	0	0	0	0	0	2	0	0	0	0	0	0	13	2	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	6	0	1	1	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	Class_2	"10851"
0	0	0	4	0	0	1	0	0	0	0	0	0	0	1	2	2	1	0	1	0	2	0	3	0	5	2	0	0	0	0	0	1	0	1	0	0	1	1	1	0	4	1	0	0	1	0	0	0	0	0	0	0	2	1	0	0	0	0	8	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	Class_6	"41946"
0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	3	0	1	0	0	0	4	0	4	2	0	0	0	2	0	0	2	0	0	1	0	0	0	0	3	1	1	0	0	0	1	0	3	0	0	0	0	18	3	7	1	0	0	0	0	0	8	0	0	0	0	0	0	0	1	0	0	1	2	0	0	0	0	7	0	0	0	0	0	0	1	1	0	0	0	0	2	0	Class_1	"180"
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	1	0	0	0	2	0	0	0	0	0	1	0	1	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	2	0	0	0	1	0	0	0	4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	Class_8	"53730"
0	0	0	0	0	0	0	10	3	0	0	0	0	0	0	1	3	1	0	0	0	1	0	18	1	0	0	0	0	0	0	9	5	1	0	1	1	1	0	0	0	0	0	0	0	0	0	6	1	0	0	0	1	2	1	0	0	0	23	0	0	1	0	0	0	0	41	3	0	2	0	0	0	0	5	1	5	0	0	0	0	0	0	0	0	3	0	0	0	0	0	0	0	Class_9	"60827"
0	0	0	0	0	0	0	0	3	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	2	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	5	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	2	0	0	0	0	0	0	0	Class_7	"46715"
0	0	0	0	0	0	0	0	0	0	0	0	1	1	0	1	0	5	0	2	0	2	0	5	0	3	0	0	0	0	0	0	0	0	1	0	0	1	0	2	0	16	0	3	0	2	1	0	0	0	0	0	0	1	3	0	7	0	0	4	0	3	0	0	0	2	1	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	12	0	0	0	1	0	1	0	2	1	0	Class_6	"34198"
4	0	0	0	0	0	0	1	0	1	0	0	0	3	2	1	0	0	2	0	0	0	0	4	3	9	0	0	0	0	0	0	1	0	0	0	0	2	0	4	0	1	1	0	0	0	0	0	0	5	0	0	4	0	0	3	0	0	0	1	0	2	0	1	0	0	0	0	0	1	1	1	0	0	1	3	0	0	2	0	0	0	0	0	7	29	0	3	0	0	0	0	0	Class_4	"27938"
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	0	0	0	0	0	0	0	1	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	1	5	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	Class_2	"17979"
0	0	0	0	0	0	0	0	0	0	8	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	6	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	Class_6	"40480"
0	0	0	0	0	0	0	1	0	0	0	0	0	11	1	0	0	0	0	0	0	0	0	0	11	0	0	0	0	0	0	0	0	0	0	2	1	0	0	3	0	2	0	0	0	0	0	8	0	0	0	0	1	0	0	0	0	0	0	0	0	1	0	0	0	0	2	0	0	1	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	4	0	3	0	0	0	0	0	Class_2	"11570"
0	0	5	0	0	0	0	7	0	0	0	0	0	1	0	1	0	0	0	1	0	1	0	0	1	0	0	0	0	0	0	1	3	0	0	3	0	0	0	0	1	0	0	0	0	2	0	2	0	0	0	0	1	1	0	0	0	0	0	0	0	4	0	2	1	2	7	0	0	0	0	0	1	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	Class_9	"61033"
0	0	0	0	0	0	0	0	0	0	0	0	0	5	0	0	0	0	0	0	0	0	0	0	5	0	0	0	0	0	0	0	0	0	0	0	0	0	0	5	0	0	2	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	1	0	0	0	1	0	0	0	Class_4	"27723"
0	0	0	0	0	0	0	1	0	0	0	0	1	7	1	3	0	4	0	0	0	1	0	0	2	0	1	0	0	0	0	0	3	1	3	1	0	0	3	16	1	3	1	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	1	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	4	1	0	0	0	0	Class_3	"19596"
0	0	11	4	0	0	0	0	0	0	10	0	3	0	0	1	0	1	1	1	1	2	0	6	0	0	1	0	0	0	0	1	0	0	2	0	0	1	0	0	0	0	0	1	0	5	1	0	0	0	0	0	0	13	1	0	0	4	0	0	1	0	0	0	0	0	1	0	0	2	0	0	0	0	0	0	0	1	0	3	0	0	0	0	0	0	0	0	0	0	0	0	0	Class_6	"37686"
0	0	0	0	0	0	0	0	0	0	0	0	0	12	0	0	0	0	0	0	0	0	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	Class_2	"3586"
22	0	5	0	0	0	0	0	0	1	0	0	1	4	1	1	1	10	0	1	1	1	0	0	5	1	0	0	1	0	0	0	3	0	2	1	0	12	0	6	0	0	5	1	0	0	0	4	1	0	0	0	0	4	2	9	0	0	0	0	0	1	1	0	2	1	0	0	0	12	0	0	0	0	0	0	0	1	0	1	0	0	0	0	0	5	3	8	17	0	0	0	1	Class_3	"21617"
0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	10	0	0	0	0	0	1	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	Class_5	"29024"
1	0	0	0	0	0	0	0	0	0	0	0	0	4	2	5	0	0	0	0	0	0	0	8	2	0	0	0	0	0	0	0	0	0	2	1	0	2	0	4	0	1	1	0	0	0	0	6	0	0	0	0	0	3	0	0	0	0	0	0	0	2	0	4	0	0	2	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	10	0	0	0	0	1	Class_3	"20418"
0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	2	0	1	0	0	0	5	0	5	0	0	0	0	0	1	0	0	0	2	0	0	0	0	0	8	0	0	0	0	0	3	0	0	0	0	0	1	0	0	3	0	0	2	0	1	0	0	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	1	0	0	Class_6	"35377"
0	0	1	1	0	0	0	1	0	0	0	0	0	1	20	3	0	1	0	0	0	1	0	0	1	0	0	0	1	0	0	0	2	0	1	0	0	0	0	2	0	1	1	0	0	0	0	1	0	0	0	5	0	1	1	0	0	0	0	0	0	3	0	1	1	0	1	1	0	3	0	8	0	0	0	0	0	0	0	0	0	0	0	0	7	1	0	1	2	0	0	0	0	Class_4	"26479"
0	0	0	0	0	0	0	3	0	0	0	0	0	2	6	0	0	0	0	0	0	0	0	0	1	1	0	0	0	0	0	0	0	0	1	0	4	0	1	0	0	1	8	0	1	0	0	0	0	1	0	1	0	0	0	3	0	0	0	2	0	0	0	0	0	0	0	0	0	4	0	2	0	0	0	0	0	0	0	0	0	0	0	0	14	3	0	0	0	1	0	0	0	Class_4	"26228"
0	1	1	1	0	0	0	1	0	0	7	0	0	0	0	1	0	2	0	0	0	2	0	19	1	0	5	0	0	0	3	3	0	1	1	2	1	1	0	1	0	0	1	1	1	0	0	3	0	0	0	7	0	4	0	1	2	2	0	0	2	0	0	0	0	1	1	0	0	0	0	0	0	62	1	0	0	0	2	20	0	1	1	0	0	0	0	0	1	0	0	0	1	Class_6	"35369"
0	0	0	1	0	0	0	1	0	1	1	0	0	2	0	2	0	0	0	0	0	5	5	1	2	0	0	1	1	0	0	3	0	0	0	0	1	1	0	4	0	1	4	1	1	0	0	8	0	2	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	3	2	3	1	3	0	0	1	0	0	1	0	0	0	0	0	0	0	0	0	10	0	5	0	0	0	0	0	Class_3	"18787"
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3	0	0	0	0	0	1	0	1	0	0	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	7	1	1	0	0	0	1	0	14	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	Class_8	"52074"
0	0	0	0	0	0	0	0	0	0	0	0	0	9	0	0	0	0	0	0	0	0	0	5	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	5	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	13	0	0	0	0	0	Class_3	"19334"
1	0	0	0	0	0	0	2	0	0	0	0	0	4	2	2	0	0	0	0	0	0	0	2	3	14	0	0	0	0	0	0	1	0	1	3	0	0	0	9	1	1	0	0	0	0	0	4	0	0	0	0	1	0	0	1	0	0	0	1	0	0	0	0	0	0	1	0	0	0	0	0	0	0	1	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	Class_4	"26242"
2	0	1	3	0	0	0	0	0	0	1	0	0	2	0	3	0	0	0	0	0	1	0	0	4	1	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	27	0	2	0	0	0	1	0	0	0	0	0	8	0	0	0	0	0	0	0	1	0	1	0	0	2	0	0	0	0	1	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	Class_6	"42111"
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	5	0	0	0	0	0	1	0	0	0	0	0	0	0	0	3	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3	12	0	0	1	0	0	0	0	0	0	1	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	Class_8	"52066"
0	0	0	0	0	0	1	1	0	0	0	0	0	0	0	1	3	0	0	1	0	3	0	1	0	1	0	5	0	0	0	2	0	0	0	0	0	0	0	1	0	0	0	1	0	0	0	3	1	1	3	0	0	1	0	0	0	0	0	0	0	5	0	1	0	0	6	0	0	1	1	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	3	0	0	0	0	0	0	Class_6	"40802"
0	0	0	0	0	0	0	0	0	0	0	0	0	0	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3	0	0	0	0	0	0	0	0	0	0	1	1	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	10	0	0	0	0	0	0	0	0	Class_3	"23641"
0	0	0	0	1	0	0	1	0	4	0	0	0	1	0	2	0	0	0	0	0	0	0	3	5	0	0	0	0	0	0	3	1	0	2	0	1	0	2	4	0	1	24	3	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	2	0	0	6	0	2	0	0	0	1	0	0	0	0	0	0	0	0	7	5	1	5	0	1	0	0	0	Class_3	"24185"
1	0	0	0	0	0	0	0	0	0	0	0	0	5	0	0	0	0	0	0	0	0	0	2	5	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	5	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	1	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	1	0	0	1	0	0	0	0	0	Class_2	"3521"
0	0	0	0	0	0	0	0	0	0	0	0	0	5	0	0	0	0	0	0	0	0	0	1	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	Class_2	"10183"
0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	1	0	1	0	1	0	0	2	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	10	0	1	0	0	0	3	3	1	3	0	0	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	Class_1	"738"
3	0	1	0	0	0	0	0	1	0	0	0	0	0	0	1	0	0	0	0	0	2	0	3	10	0	0	0	0	0	0	0	0	0	0	1	0	0	0	5	0	0	1	1	0	0	0	7	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	3	0	0	0	0	0	0	1	Class_2	"12272"
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	1	0	1	0	0	0	0	0	0	1	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	Class_8	"54045"
0	2	1	1	0	0	2	2	0	0	4	0	1	0	0	0	0	1	0	0	0	1	0	8	0	0	0	0	0	1	0	1	2	1	3	0	1	3	1	0	2	1	0	1	0	0	0	8	1	0	0	1	0	0	1	0	2	0	0	0	0	0	0	1	0	3	5	0	4	1	0	0	2	1	31	5	0	0	0	0	0	0	3	0	1	0	0	0	0	33	0	1	0	Class_8	"50311"
0	0	0	0	0	0	1	1	1	0	0	0	1	2	0	3	4	5	2	2	0	3	0	24	2	0	0	0	0	0	0	2	0	0	1	1	1	1	4	0	2	1	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	5	0	6	0	1	7	0	47	1	0	0	0	2	1	0	0	0	0	0	0	0	2	0	0	0	1	0	1	4	0	0	0	Class_8	"53051"
0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	4	2	0	0	0	0	0	0	0	2	1	0	1	0	0	0	3	0	0	1	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	Class_2	"5707"
0	0	0	0	0	0	0	0	0	0	0	0	0	0	20	4	0	0	0	1	4	2	0	0	0	0	0	0	1	0	0	0	0	1	0	1	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	1	1	0	0	0	0	0	0	0	1	2	0	0	0	1	0	0	4	1	3	0	0	0	0	0	0	0	0	0	0	0	0	4	0	1	2	2	0	0	0	0	Class_2	"9166"
0	0	1	0	0	0	0	4	1	0	0	0	0	1	0	3	1	5	0	0	0	2	0	1	1	1	5	0	0	0	0	0	1	0	0	6	0	1	0	2	1	0	0	0	0	0	0	2	0	2	0	0	0	5	0	0	1	2	0	0	0	14	1	0	0	1	7	0	0	0	1	1	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	1	0	0	0	0	0	Class_9	"57200"
0	0	0	0	0	0	0	0	0	0	2	0	0	2	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	2	0	0	0	0	0	2	0	0	0	0	0	4	0	0	0	2	1	1	0	0	0	0	0	3	0	0	0	2	0	0	4	0	0	1	0	0	0	2	0	1	0	1	0	0	0	0	0	0	1	0	5	1	0	0	0	0	1	Class_6	"34630"
0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	Class_9	"60218"
0	0	0	0	0	0	0	0	0	0	1	0	0	5	0	0	0	0	0	0	0	0	0	2	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	4	0	0	0	0	0	Class_2	"9054"
1	4	0	0	0	0	0	1	0	0	4	0	18	0	0	0	0	4	6	5	0	0	0	13	0	1	0	0	0	0	1	2	0	0	12	2	4	4	0	0	0	0	0	1	0	0	0	0	0	0	0	4	0	3	0	0	1	10	0	1	0	1	1	1	0	1	3	2	17	1	0	0	0	9	2	3	0	2	1	0	0	0	1	0	0	0	0	0	2	11	1	0	0	Class_8	"54193"
0	0	0	1	0	0	0	1	0	0	0	0	0	1	0	0	0	3	0	1	0	3	0	3	1	3	0	0	0	0	0	0	3	3	0	0	0	0	0	0	0	4	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	Class_6	"44074"
1	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	1	0	0	0	0	0	0	3	0	0	0	0	1	0	0	0	0	1	0	0	0	0	0	1	0	1	0	3	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	4	0	0	0	0	0	0	4	1	0	0	0	0	1	0	0	2	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	Class_6	"32350"
0	2	1	0	0	0	4	0	0	0	0	0	0	0	0	0	1	0	0	1	0	0	0	4	0	0	0	0	0	1	0	1	1	0	0	0	0	7	0	0	3	0	0	1	0	0	0	2	1	0	0	0	0	1	1	0	2	1	0	1	0	0	0	0	0	2	2	0	4	0	0	1	4	0	21	1	0	0	0	1	0	0	1	0	1	0	0	0	0	14	0	0	0	Class_8	"50054"
0	0	1	0	0	0	0	0	0	0	1	0	0	0	0	2	0	1	0	1	0	0	0	1	2	0	0	0	0	0	0	1	0	0	0	0	0	1	0	7	0	0	2	2	0	1	0	14	0	0	0	0	0	1	0	0	0	0	0	1	0	0	0	0	1	0	3	0	0	1	0	1	1	0	0	0	0	0	0	0	0	0	0	0	1	1	0	0	0	0	0	1	0	Class_2	"12605"
1	1	0	0	0	0	0	1	2	0	1	0	0	1	0	1	0	1	5	2	0	4	0	8	0	0	0	0	2	0	0	0	0	0	0	0	1	1	0	0	0	1	0	3	0	1	0	0	0	1	0	0	0	0	1	0	0	2	0	1	0	1	1	0	0	0	1	0	12	1	0	1	1	0	4	3	0	0	0	0	1	0	5	0	0	0	1	0	0	20	0	0	0	Class_8	"56283"
